taxon_full_name,genus,species,infra_rank,infra_name,hybrid,cultivar,prov_type,orig_lat,orig_long,country,state,county,municipality,locality,assoc_sp,acc_num,lin_num,orig_source,rec_as,num_indiv,germ_type,garden_loc,coll_num,coll_name,coll_year,taxon_verif,notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diospyros virginiana L.,Diospyros,virginiana,,,,,W,A,Diospyros virginiana,,,,,,,2012-0110,,Waverly Farm,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery Co., Maryland.",?,0000,,,,Recd. as: Diospyros virginiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MCLAUGHLIN, WILLIAM",,William B. McLaughlin,,William McLaughlin,,Seed (prop. mat.),,,,,,,,,,,,,,2007-03-30,P,Planting,,,,,,,,,,,,,NG•,NG,The National Garden,,23,,,,,Existing,I,Inspected,2012-04-10,kpw,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,F2D2722B-CA56-49DB-9DC8-BF04388C48D1,B79323C8-CE60-471E-9B5C-6BE45DB45547,,kpw,4/24/2007 12:00:00 AM,kpw,4/24/2007 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,common persimmon,,,,,,,,,,,,,common persimmon,common persimmon (English),common persimmon
Diospyros sandwicensis (A.DC.) Fosberg,Diospyros,sandwicensis,,,,,G,A,Diospyros sandwicensis,,,,,,,2012-0111,,Waverly Farm,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0000,,,,Recd. as: Diospyros sandwicensis,,,,,,,Recd.size: 3 gal.,,,,,,,,,,,,,,,,,,,,,,,,,,,SMITHSONIAN,,Smithsonian Institution,,Smithsonian,,Plant (plant),,,,,,,,,,,,,,2013-05-28,P,Planting,,,,,,,,,,,,,PF•,PF,Production Facility,,,,,,,Existing,I,Inspected,2013-05-28,wbm,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,F4E04EC3-21A6-4F41-B944-953479C6DAC9,9856738A-08D6-4011-A12D-7A485C3AC749,,kpw,9/13/2013 12:00:00 AM,kpw,9/13/2013 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,lama,,,,,,,,,,,,,lama,lama (English),lama
Diospyros digyna Jacq.,Diospyros,digyna,,,,,U,A,Diospyros digyna,,,,,,,2016-0310,,United States Botanic Garden,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0000,,,,Recd. as: Diospyros digyna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOP TROPICALS,,Top Tropicals,,Top Tropicals,,Plant (plant),,,,,,,,,,,,,,2015-04-02,P,Planting,,,,,,,,,,,,,PF•,PF,Production Facility,,,,,,,Existing,P,Planted,2015-04-02,jal,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,85491B5D-7D87-423D-A0D8-DAD5CC16C30C,425DCEE0-7A8C-4B51-8F16-9938C0DBD4F2,,jal,4/16/2015 12:00:00 AM,jal,4/16/2015 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,black sapote,,,,,,,,,,,,,black sapote,black sapote (English),black sapote
Diospyros virginiana L. 'Meader',Diospyros,virginiana,,,,'Meader',U,A,Diospyros virginiana 'Meader',,,,,,,2019-0920,,"W.H. Boyer, Lanscape Services",Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0000,,,,Recd. as: Diospyros virginiana 'Meader',,,,,,,Recd.size: 6 gal.,,,,,,,,,,,,,,,,,,,,,,,,,,,BEHNKE NURSERIES,,Behnke Nurseries Co.,,Behnke Nurseries,,Plant (plant),,,,,,,,,,,,,,2016-05,P,Planting,,,,,,,,,,,,,BP•,BP,Bartholdi Park,,7,,,,,Existing,M,Moved,2017-04-07,jal,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,077DC27C-DEA7-41EF-9002-F3983EE7E11D,7B29F94A-DDD1-47D2-B613-B773271D7DA9,,jal,7/12/2016 12:00:00 AM,jal,7/12/2016 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,common persimmon,,,,,,,,,,,,,common persimmon,common persimmon (English),common persimmon
Diospyros kaki Thunb.,Diospyros,kaki,,,,,G,A,Diospyros kaki,,,,,,,2007-0408,,"Nearly Natives Nursery, Inc.",Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,?,2020-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USBG,,United States Botanic Garden,,United States Botanic Garden,,Plant (plant),,,,,,,,,,,,,,,P,Planting,,,,,,,,,,,,,PF•,PF,Production Facility,,,,,,,Existing,Inv,Inspected - Inventory,2020-08-31,jal,,1,,,,,,,,,,,,,,,,38.818105,-77.016142,38.818105,-77.016142,,,,,,13,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,0d047789-b6ee-454e-b0da-f5eb293bd2ff,992b925e-3c0e-4765-9667-a1e20bd64a6d,#1,jal,8/31/2020 9:29:10 AM,jal,8/31/2020 9:29:12 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,Chinese persimmon,,,,,,,,,,,,,Chinese persimmon,Chinese persimmon (English),Chinese persimmon
Diospyros kaki Thunb.,Diospyros,kaki,,,,,G,A,Diospyros kaki,,,,,,,2007-0409,,"Nearly Natives Nursery, Inc.",Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,?,2020-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USBG,,United States Botanic Garden,,United States Botanic Garden,,Plant (plant),,,,,,,,,,,,,,,P,Planting,,,,,,,,,,,,,PF•,PF,Production Facility,,,,,,,Existing,Inv,Inspected - Inventory,2020-08-31,jal,,1,,,,,,,,,,,,,,,,38.818165,-77.016048,38.818165,-77.016048,,,,,,13,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,67788054-5f9e-4e29-88de-241ea92733ce,4ece3b2a-5b85-420e-9293-fda75b2d5876,#2,jal,8/31/2020 9:32:58 AM,jal,8/31/2020 9:32:59 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,Chinese persimmon,,,,,,,,,,,,,Chinese persimmon,Chinese persimmon (English),Chinese persimmon
Diospyros kaki Thunb.,Diospyros,kaki,,,,,G,A,Diospyros kaki,,,,,,,2007-0410,,"Nearly Natives Nursery, Inc.",Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,?,2020-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USBG,,United States Botanic Garden,,United States Botanic Garden,,Plant (plant),,,,,,,,,,,,,,,P,Planting,,,,,,,,,,,,,PF•,PF,Production Facility,,,,,,,Existing,Inv,Inspected - Inventory,2020-08-31,jal,,1,,,,,,,,,,,,,,,,38.818105,-77.016142,38.818105,-77.016142,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,d41af78c-87ce-4700-8cae-72915560bd85,3903e5b3-cd34-459e-80d4-a19120fd447d,#3,jal,8/31/2020 9:50:37 AM,jal,8/31/2020 9:50:38 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,Chinese persimmon,,,,,,,,,,,,,Chinese persimmon,Chinese persimmon (English),Chinese persimmon
Diospyros virginiana L.,Diospyros,virginiana,,,,,G,A,Diospyros virginiana,,,,,,,2007-0411,,"Nearly Natives Nursery, Inc.",Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,?,2020-09-09,,,,PF Grounds. #66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USBG,,United States Botanic Garden,,United States Botanic Garden,,Plant (plant),,,,,,,,,,,,,,,P,Planting,,,,,,,,,,,,,PF•,PF,Production Facility,,,,,,,Existing,Inv,Inspected - Inventory,2020-09-09,jal,,1,,,,,,,,,,,,,,,,38.819839,-77.0159,38.819839,-77.0159,,,,,,9.5,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,052eff8b-bf24-4a66-9821-e1927477a7ec,b615d209-6a75-4d7e-86a3-e14d5436d99a,#66,jal,9/9/2020 8:25:35 AM,jal,9/9/2020 8:25:36 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,common persimmon,,,,,,,,,,,,,common persimmon,common persimmon (English),common persimmon
Diospyros virginiana L.,Diospyros,virginiana,,,,,G,A,Diospyros virginiana,,,,,,,2008-0047,,Jene's Tropicals,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,?,2020-09-09,,,,PF Grounds. #67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USBG,,United States Botanic Garden,,United States Botanic Garden,,Plant (plant),,,,,,,,,,,,,,,P,Planting,,,,,,,,,,,,,PF•,PF,Production Facility,,,,,,,Existing,Inv,Inspected - Inventory,2020-09-09,jal,,1,,,,,,,,,,,,,,,,38.819837,-77.015912,38.819837,-77.015912,,,,,,9.2,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,739749e3-6b06-4ee6-b708-454fe73d528d,830bcf4e-eec9-4b34-953f-f010640ca4fc,#67,jal,9/9/2020 8:28:26 AM,jal,9/9/2020 8:28:28 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,common persimmon,,,,,,,,,,,,,common persimmon,common persimmon (English),common persimmon
Diospyros virginiana L.,Diospyros,virginiana,,,,,G,A,Diospyros virginiana,,,,,,,2008-0049,,Jene's Tropicals,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,?,2020-09-09,,,,PF Grounds. #68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USBG,,United States Botanic Garden,,United States Botanic Garden,,Plant (plant),,,,,,,,,,,,,,,P,Planting,,,,,,,,,,,,,PF•,PF,Production Facility,,,,,,,Existing,Inv,Inspected - Inventory,2020-09-09,jal,,1,,,,,,,,,,,,,,,,38.8198,-77.01593,38.8198,-77.01593,,,,,,9.2,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,250a6ba7-7a9c-4436-be63-293658355c09,ca8a4974-8310-4bab-9978-4270fdfb118d,#68,jal,9/9/2020 8:30:42 AM,jal,9/9/2020 8:30:43 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,common persimmon,,,,,,,,,,,,,common persimmon,common persimmon (English),common persimmon
Diospyros virginiana L.,Diospyros,virginiana,,,,,G,A,Diospyros virginiana,,,,,,,2011-0118,,Logee's Greenhouses,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,?,2020-09-09,,,,PF Grounds. #70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USBG,,United States Botanic Garden,,United States Botanic Garden,,Plant (plant),,,,,,,,,,,,,,,P,Planting,,,,,,,,,,,,,PF•,PF,Production Facility,,,,,,,Existing,Inv,Inspected - Inventory,2020-09-09,jal,,1,,,,,,,,,,,,,,,,38.819744,-77.01583,38.819744,-77.01583,,,,,,9.8,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,a04a9107-5188-4fa3-b1a9-b60708d47ebf,d01d0987-cfad-4d88-bb93-06365c5ce17f,#70,jal,9/9/2020 8:34:54 AM,jal,9/9/2020 8:34:55 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,common persimmon,,,,,,,,,,,,,common persimmon,common persimmon (English),common persimmon
Malus domestica Borkh. 'Co-op 32' Pristine™,Malus,domestica,,,,'Co-op 32',G,A,Malus domestica 'Co-op 32' Pristine™,,,,,,,2011-0440,,Mt. Cuba Center,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0000,,,,Recd. as: Malus 'Pristine',,,,,,,Recd.size: 7 gal.,,,,,,,,,,,,,,,,,,,,,,,,,,,EDIBLE LANDSCAPING,,Edible Landscaping,,Edible Lands.,,Plant (plant),,,,,,,,,,,,,,2006-03-10,P,Planting,,,,,,,,,,,,,CG•,CG,Children's Garden,,,,,,,Existing,I,Inspected,2007-08-21,dsl,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,1F3AEB7B-8A7E-4862-914E-FB82EEFC905C,1328063A-564D-43D5-B698-85CE92B593AE,,dsl,8/21/2007 12:00:00 AM,dsl,8/21/2007 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Rosanae,Rosales,Rosaceae,,,,,,apple,,,,,,,,,,,,,apple,apple (English),apple
Malus domestica Borkh. 'William's Pride',Malus,domestica,,,,'William's Pride',G,A,Malus domestica 'William's Pride',,,,,,,2015-0120,,Top Tropicals,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0000,,,,Recd. as: Malus 'William's Pride',,,,,,,Recd.size: 7 gal.,,,,,,,,,,,,,,,,,,,,,,,,,,,EDIBLE LANDSCAPING,,Edible Landscaping,,Edible Lands.,,Plant (plant),,,,,,,,,,,,,,2006-03-10,P,Planting,,,,,,,,,,,,,CG•,CG,Children's Garden,,,,,,,Existing,I,Inspected,2007-08-21,dsl,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,462E6BDF-B700-4A92-9EF9-4B1238952DD3,B8BCDF36-2196-4551-9729-E555989E9A51,,dsl,8/21/2007 12:00:00 AM,dsl,8/21/2007 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Rosanae,Rosales,Rosaceae,,,,,,apple,,,,,,,,,,,,,apple,apple (English),apple
Malus angustifolia Michx.,Malus,angustifolia,,,,,U,A,Malus angustifolia,,,,,,,2016-0181,,Top Tropicals,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0000,,,,Recd. as: Malus angustifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOREST FARM,,Forest Farm,,Forest Farm,,Plant (plant),,,,,,,,,,,,,,2010-04-05,P,Planting,,,,,,,,,,,,,NG•,NG,The National Garden,,10,,,,,Existing,M,Moved,2012-04-19,ma,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,9877A378-543D-4C1B-9A44-0048EA79FE7D,D30C1DC7-7824-4ADC-8484-8B25580F774C,,jal,4/17/2010 12:00:00 AM,jal,4/17/2010 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Rosanae,Rosales,Rosaceae,,,,,,southern crabapple,,,,,,,,,,,,,southern crabapple,southern crabapple (English),southern crabapple
Malus sargentii Rehder 'Tina',Malus,sargentii,,,,'Tina',G,A,Malus sargentii 'Tina',,,,,,,2016-0182,,Top Tropicals,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0000,,,,Recd. as: Malus sargentii 'Tina',,,,,,,Recd.size: b&b.,,,,,,,,,,,,,,,,,,,,,,,,,,,WAVERLY FARM,,Waverly Farm,,Waverly Farm,,Plant (plant),,,,,,,,,,,,,,2011-08-15,P,Planting,,,,,,,,,,,,,G•,G,Terrace Garden,,,,,,,Existing,P,Planted,2012-08-15,?,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,04AC57D0-35C5-4A19-B3AF-C685343074ED,13E2C4FB-807E-4B2F-8556-BCE750DB63AD,,kpw,1/23/2012 12:00:00 AM,kpw,1/23/2012 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Rosanae,Rosales,Rosaceae,,,,,,Sargent's crab apple,,,,,,,,,,,,,Sargent's crab apple,Sargent's crab apple (English),Sargent's crab apple
Malus sargentii Rehder 'Tina',Malus,sargentii,,,,'Tina',G,A,Malus sargentii 'Tina',,,,,,,2016-0183,,Top Tropicals,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0000,,,,Recd. as: Malus sargentii 'Tina',,,,,,,Recd.size: b&b.,,,,,,,,,,,,,,,,,,,,,,,,,,,WAVERLY FARM,,Waverly Farm,,Waverly Farm,,Plant (plant),,,,,,,,,,,,,,2011-08-15,P,Planting,,,,,,,,,,,,,G•,G,Terrace Garden,,,,,,,Existing,P,Planted,2012-08-15,?,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,7080AB71-4F61-4CD4-947B-20667B8EEEF4,9DA0CCD3-99F8-48B6-8D07-47FD04065B0A,,kpw,1/23/2012 12:00:00 AM,kpw,1/23/2012 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Rosanae,Rosales,Rosaceae,,,,,,Sargent's crab apple,,,,,,,,,,,,,Sargent's crab apple,Sargent's crab apple (English),Sargent's crab apple
Malus sargentii Rehder 'Tina',Malus,sargentii,,,,'Tina',G,A,Malus sargentii 'Tina',,,,,,,2016-0184,,Top Tropicals,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0000,,,,Recd. as: Malus sargentii 'Tina',,,,,,,Recd.size: b&b.,,,,,,,,,,,,,,,,,,,,,,,,,,,WAVERLY FARM,,Waverly Farm,,Waverly Farm,,Plant (plant),,,,,,,,,,,,,,2011-08-15,P,Planting,,,,,,,,,,,,,G•,G,Terrace Garden,,,,,,,Existing,P,Planted,2012-08-15,?,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,8761A684-1E7E-4A3D-A11A-A09E9DD6CAE6,9C510AB4-61A5-41A5-A362-8B8906B9A917,,kpw,1/23/2012 12:00:00 AM,kpw,1/23/2012 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Rosanae,Rosales,Rosaceae,,,,,,Sargent's crab apple,,,,,,,,,,,,,Sargent's crab apple,Sargent's crab apple (English),Sargent's crab apple
Malus coronaria (L.) Mill.,Malus,coronaria,,,,,U,A,Malus coronaria,,,,,,,2016-0185,,Top Tropicals,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0000,,,,Recd. as: Malus coronaria,,,,,,,Recd.notes: Seedling of accession 10-0150.,,,,,,,,,,,,,,,,,,,,,,,,,,,USBG,,United States Botanic Garden,,USBG,,Plant (plant),,,,,,,,,,,,,,2016-06-22,P,Planting,,,,,,,,,,,,,PF•,PF,Production Facility,,,,,,,Existing,P,Planted,2016-06-22,jal,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,458DBFDE-C09A-4C12-A12B-EDF1D8331912,3FE5A9E9-9FB1-4B18-BD6C-B69C7FBB922F,,jal,6/22/2016 12:00:00 AM,jal,6/22/2016 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Rosanae,Rosales,Rosaceae,,,,,,sweet crab apple,,,,,,,,,,,,,sweet crab apple,sweet crab apple (English),sweet crab apple
Malus coronaria (L.) Mill.,Malus,coronaria,,,,,G,A,Malus coronaria,,,,,,,2019-0147,,Anna Mische-John,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,2019-09-20,,,,#3190.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W.H. BOYER,,"W.H. Boyer, Lanscape Services",,"W.H. Boyer, Landscaped Services",,Plant (plant),,,,,,,,,,,,,,2016-05,P,Planting,,,,,,,,,,,,,BP•,BP,Bartholdi Park,,,,,,,Existing,RD,Received,2016-05,jal,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,6222ca0e-50e5-4c42-8e8d-736d6f217e07,2fc06217-dea2-4916-aa4b-5bfa07c92c66,,jal,9/20/2019 11:20:08 AM,jal,9/20/2019 11:20:09 AM,[vascular plants],Equisetopsida,Magnoliidae,Rosanae,Rosales,Rosaceae,,,,,,sweet crab apple,,,,,,,,,,,,,sweet crab apple,sweet crab apple (English),sweet crab apple
Persea borbonia (L.) Sprengel,Persea,borbonia,,,,,G,A,Persea borbonia,,,,,,,2006-0754,,Coles Nursery,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0000,,,,Recd. as: Persea borbonia,,,,,,,Recd.size: 3 gal.,,,,,,,,,,,,,,,,,,,,,,,,,,,NEARLY NATIVES NURSERY,,"Nearly Natives Nursery, Inc.",,Nearly Natives Nursery,,Plant (plant),,,,,,,,,,,,,,2007-04-10,P,Planting,,,,,,,,,,,,,NG•,NG,The National Garden,,22,,,,,Existing,I,Inspected,2012-03-02,kpw,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,430CE17A-ECB5-412B-9262-645E59693755,C36906E1-BCA6-4AD2-A18C-36F921ADC9EC,,kpw,4/16/2007 12:00:00 AM,kpw,4/16/2007 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Magnolianae,Laurales,Lauraceae,,,,,,red bay,,,,,,,,,,,,,red bay,red bay (English),red bay
Persea palustris (Raf.) Sarg.,Persea,palustris,,,,,G,A,Persea palustris,,,,,,,2009-0396,,William B. McLaughlin,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0000,,,,Recd. as: Persea palustris,,,,,,,Recd.size: 3 gal.,,,,,,,,,,,,,,,,,,,,,,,,,,,NEARLY NATIVES NURSERY,,"Nearly Natives Nursery, Inc.",,Nearly Natives Nursery,,Plant (plant),,,,,,,,,,,,,,2007-04-10,P,Planting,,,,,,,,,,,,,NG•,NG,The National Garden,,26,,,,,Existing,P,Planted,2007-04-10,wbm,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,18E72570-F1D1-4958-BD83-0B3EF11A60D5,1F6B4FEC-C920-42F9-89E8-1C8687BDBAFD,,kpw,4/16/2007 12:00:00 AM,kpw,4/16/2007 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Magnolianae,Laurales,Lauraceae,,,,,,swamp bay,,,,,,,,,,,,,swamp bay,swamp bay (English),swamp bay
Persea palustris (Raf.) Sarg.,Persea,palustris,,,,,G,A,Persea palustris,,,,,,,2012-0236,,Forest Farm,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0000,,,,Recd. as: Persea palustris,,,,,,,Recd.size: 3 gal.,,,,,,,,,,,,,,,,,,,,,,,,,,,NEARLY NATIVES NURSERY,,"Nearly Natives Nursery, Inc.",,Nearly Natives Nursery,,Plant (plant),,,,,,,,,,,,,,2007-04-10,P,Planting,,,,,,,,,,,,,NG•,NG,The National Garden,,24,,,,,Existing,I,Inspected,2012-04-10,kpw,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,5F9E28AD-8336-4313-824F-A80841B57DF2,94C7BF6C-8E61-4F7F-A3CC-9F2C945009F2,,kpw,4/16/2007 12:00:00 AM,kpw,4/16/2007 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Magnolianae,Laurales,Lauraceae,,,,,,swamp bay,,,,,,,,,,,,,swamp bay,swamp bay (English),swamp bay
Persea palustris (Raf.) Sarg.,Persea,palustris,,,,,G,A,Persea palustris,,,,,,,2012-0237,,Forest Farm,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0000,,,,Recd. as: Persea palustris,,,,,,,Recd.size: 3 gal.,,,,,,,,,,,,,,,,,,,,,,,,,,,NEARLY NATIVES NURSERY,,"Nearly Natives Nursery, Inc.",,Nearly Natives Nursery,,Plant (plant),,,,,,,,,,,,,,2007-04-10,P,Planting,,,,,,,,,,,,,NG•,NG,The National Garden,,26,,,,,Existing,P,Planted,2007-04-10,wbm,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,E8FE9629-F8BF-491C-8764-7212787FAE4A,872793A3-1FAC-4F10-92B8-CE76C99050AD,,kpw,4/16/2007 12:00:00 AM,kpw,4/16/2007 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Magnolianae,Laurales,Lauraceae,,,,,,swamp bay,,,,,,,,,,,,,swamp bay,swamp bay (English),swamp bay
